 X, Y, Z,Yaw,Pitch, Roll
-2.412,48.007,-98.485,-74.9583,-62.9931,-43.3197
-2.436,48.014,-98.554,-75.3351,-62.7942,-43.1113
-2.546,48.024,-98.622,-75.7407,-62.5806,-42.87
-2.615,48.033,-98.689,-76.1041,-62.383,-42.6779
-2.644,48.057,-98.749,-76.4401,-62.1795,-42.5125
-2.714,48.072,-98.811,-76.7529,-61.9889,-42.3766
-2.788,48.092,-98.869,-77.0546,-61.799,-42.2468
-2.819,48.109,-98.927,-77.3342,-61.6283,-42.1351
-2.903,48.132,-98.981,-77.5981,-61.4461,-42.0464
-2.922,48.152,-99.037,-77.8092,-61.2865,-42.0008
-3.032,48.173,-99.09,-78.0247,-61.1193,-41.9686
-3.075,48.194,-99.137,-78.1987,-60.9697,-41.9563
-3.102,48.208,-99.187,-78.3379,-60.8396,-41.9833
-3.19,48.234,-99.234,-78.5005,-60.6924,-41.9876
-3.248,48.274,-99.273,-78.6578,-60.5397,-41.9989
-3.217,48.324,-99.305,-78.7857,-60.3912,-42.0424
-3.318,48.383,-99.334,-78.9382,-60.223,-42.0552
-3.297,48.44,-99.359,-79.0616,-60.0793,-42.097
-3.344,48.488,-99.388,-79.1392,-59.9453,-42.188
-3.411,48.541,-99.415,-79.2342,-59.8119,-42.2449
-3.433,48.592,-99.44,-79.2819,-59.6898,-42.3468
-3.472,48.639,-99.468,-79.3088,-59.5791,-42.4571
-3.504,48.696,-99.486,-79.3571,-59.4538,-42.5486
-3.501,48.759,-99.501,-79.3898,-59.3323,-42.6491
-3.529,48.817,-99.519,-79.425,-59.2216,-42.7485
-3.513,48.88,-99.531,-79.4386,-59.1136,-42.8642
-3.568,48.941,-99.542,-79.4707,-58.9974,-42.9656
-3.571,49.013,-99.546,-79.4811,-58.8874,-43.0722
-3.548,49.077,-99.552,-79.488,-58.7909,-43.1753
-3.586,49.143,-99.556,-79.5051,-58.6939,-43.26
-3.541,49.214,-99.555,-79.5254,-58.6005,-43.3299
-3.561,49.298,-99.552,-79.5726,-58.4823,-43.3689
-3.586,49.37,-99.55,-79.5875,-58.3847,-43.4225
-3.543,49.444,-99.544,-79.6003,-58.2968,-43.469
-3.581,49.52,-99.538,-79.6241,-58.2013,-43.5033
-3.551,49.609,-99.521,-79.6662,-58.0977,-43.5072
-3.537,49.692,-99.504,-79.7125,-58.0033,-43.498
-3.558,49.766,-99.493,-79.7299,-57.92,-43.5049
-3.549,49.837,-99.479,-79.7365,-57.8459,-43.5106
-3.563,49.909,-99.465,-79.7547,-57.7667,-43.5067
-3.55,49.973,-99.457,-79.7265,-57.7109,-43.521
-3.53,50.031,-99.446,-79.7322,-57.6593,-43.5041
-3.54,50.106,-99.43,-79.7601,-57.5792,-43.4595
-3.532,50.187,-99.406,-79.7849,-57.4931,-43.4052
-3.507,50.27,-99.382,-79.809,-57.4052,-43.349
-3.508,50.356,-99.352,-79.8476,-57.3143,-43.2642
-3.52,50.44,-99.322,-79.884,-57.2284,-43.1786
-3.495,50.526,-99.291,-79.923,-57.1416,-43.0887
-3.491,50.609,-99.262,-79.9474,-57.0625,-42.9991
-3.478,50.699,-99.228,-79.969,-56.9796,-42.9068
-3.477,50.777,-99.195,-79.9747,-56.9068,-42.8199
-3.474,50.869,-99.158,-80.0024,-56.8212,-42.7177
-3.439,50.963,-99.119,-80.0272,-56.7331,-42.6059
-3.42,51.064,-99.077,-80.0645,-56.6362,-42.4822
-3.399,51.167,-99.035,-80.1033,-56.5354,-42.3496
-3.375,51.277,-98.99,-80.1501,-56.428,-42.2072
-3.393,51.37,-98.942,-80.2255,-56.3077,-41.9976
-3.332,51.462,-98.89,-80.2617,-56.233,-41.8477
-3.344,51.553,-98.842,-80.2825,-56.153,-41.7148
-3.345,51.647,-98.791,-80.2937,-56.0779,-41.5811
-3.305,51.751,-98.729,-80.3276,-55.9862,-41.4212
-3.307,51.854,-98.672,-80.3503,-55.8957,-41.2695
-3.296,51.971,-98.61,-80.3912,-55.7933,-41.1001
-3.249,52.08,-98.548,-80.4232,-55.7042,-40.9344
-3.24,52.208,-98.476,-80.519,-55.5721,-40.6913
-3.157,52.338,-98.406,-80.5608,-55.4594,-40.5035
-3.13,52.447,-98.343,-80.5798,-55.3674,-40.3427
-3.103,52.558,-98.279,-80.6013,-55.2814,-40.1763
-3.058,52.668,-98.216,-80.6205,-55.1941,-40.0053
-2.915,52.775,-98.146,-80.6483,-55.1099,-39.8222
-2.968,52.88,-98.084,-80.6723,-55.0116,-39.6498
-2.946,52.994,-98.017,-80.6999,-54.9112,-39.4675
-2.912,53.099,-97.953,-80.7183,-54.821,-39.2961
-2.86,53.215,-97.884,-80.7518,-54.7245,-39.1077
-2.854,53.343,-97.808,-80.8186,-54.5892,-38.8891
-2.771,53.465,-97.732,-80.8417,-54.4816,-38.7181
-2.728,53.576,-97.662,-80.8593,-54.3853,-38.5465
-2.735,53.692,-97.589,-80.8846,-54.2773,-38.3666
-2.671,53.821,-97.51,-80.9222,-54.1608,-38.1756
-2.605,53.953,-97.429,-80.9696,-54.0351,-37.9731
-2.609,54.07,-97.353,-81.0027,-53.9213,-37.78
-2.593,54.188,-97.28,-81.0258,-53.815,-37.6242
-2.545,54.31,-97.199,-81.068,-53.6984,-37.4215
-2.531,54.437,-97.119,-81.1236,-53.5744,-37.2062
-2.461,54.556,-97.044,-81.1619,-53.4781,-37.0141
-2.426,54.678,-96.961,-81.2469,-53.3556,-36.775
-2.401,54.803,-96.88,-81.3328,-53.2408,-36.5235
-2.317,54.933,-96.793,-81.4212,-53.1144,-36.2778
-2.393,55.042,-96.717,-81.4889,-53.0163,-36.0691
-2.249,55.183,-96.622,-81.5856,-52.8834,-35.8112
-2.218,55.312,-96.533,-81.6894,-52.7429,-35.5468
-2.192,55.449,-96.44,-81.7823,-52.593,-35.289
-2.117,55.586,-96.346,-81.8889,-52.4451,-35.0248
-2.141,55.716,-96.259,-81.987,-52.3019,-34.7639
-2.064,55.861,-96.16,-82.1053,-52.1378,-34.4861
-1.973,56.012,-96.056,-82.2283,-51.9591,-34.1861
-1.988,56.145,-95.963,-82.3476,-51.7981,-33.9173
-1.905,56.292,-95.862,-82.4612,-51.6334,-33.6511
-1.936,56.415,-95.772,-82.5554,-51.4869,-33.4047
-1.87,56.563,-95.667,-82.6855,-51.3066,-33.1287
-1.805,56.707,-95.563,-82.8079,-51.1257,-32.8674
-1.788,56.855,-95.457,-82.9171,-50.9301,-32.6324
-1.729,57.002,-95.353,-83.015,-50.742,-32.4166
-1.702,57.145,-95.25,-83.11,-50.5516,-32.2052
-1.688,57.289,-95.145,-83.2115,-50.3542,-31.9894
-1.572,57.447,-95.033,-83.3257,-50.1394,-31.7567
-1.587,57.588,-94.929,-83.4242,-49.939,-31.5482
-1.581,57.741,-94.818,-83.5229,-49.7344,-31.3304
-1.501,57.92,-94.693,-83.6375,-49.487,-31.0962
-1.45,58.08,-94.58,-83.727,-49.2723,-30.8936
-1.353,58.237,-94.465,-83.8137,-49.0617,-30.6912
-1.392,58.381,-94.355,-83.9054,-48.8523,-30.4837
-1.472,58.539,-94.233,-84.0012,-48.6231,-30.2698
-1.28,58.723,-94.098,-84.0998,-48.3918,-30.0518
-1.247,58.879,-93.978,-84.192,-48.1781,-29.8429
-1.188,59.04,-93.857,-84.276,-47.9583,-29.6341
-1.125,59.202,-93.736,-84.3451,-47.7425,-29.4422
-1.095,59.379,-93.601,-84.4497,-47.4844,-29.2118
-0.982,59.543,-93.476,-84.5267,-47.2752,-29.0086
-1.005,59.694,-93.353,-84.5943,-47.0668,-28.7782
-0.945,59.857,-93.226,-84.6687,-46.8492,-28.5705
-0.901,60.016,-93.1,-84.7439,-46.6352,-28.35
-0.835,60.192,-92.958,-84.8411,-46.3846,-28.1052
-0.766,60.36,-92.824,-84.9088,-46.1615,-27.8835
-0.733,60.527,-92.688,-84.9743,-45.9314,-27.6615
-0.724,60.687,-92.551,-85.0287,-45.7059,-27.4526
-0.635,60.864,-92.406,-85.0932,-45.4692,-27.2348
-0.656,61.029,-92.261,-85.1533,-45.2301,-27.0101
-0.56,61.196,-92.121,-85.1936,-45.0124,-26.8105
-0.515,61.351,-91.984,-85.2164,-44.807,-26.6156
-0.494,61.51,-91.845,-85.2373,-44.5907,-26.4257
-0.434,61.686,-91.696,-85.2553,-44.3614,-26.2365
-0.355,61.853,-91.546,-85.2674,-44.1547,-26.0456
-0.376,62.017,-91.397,-85.2682,-43.936,-25.8739
-0.276,62.194,-91.241,-85.2814,-43.7183,-25.6949
-0.249,62.366,-91.088,-85.2861,-43.5087,-25.5179
-0.251,62.525,-90.938,-85.284,-43.3093,-25.3448
-0.196,62.694,-90.783,-85.2919,-43.1135,-25.1694
-0.13,62.869,-90.621,-85.2985,-42.9193,-24.9954
-0.07,63.047,-90.457,-85.3095,-42.7258,-24.8146
-0.025,63.223,-90.292,-85.3205,-42.5404,-24.6424
-0.025,63.398,-90.119,-85.3281,-42.3533,-24.4601
-0.035,63.574,-89.949,-85.3394,-42.1736,-24.278
0.066,63.765,-89.77,-85.3484,-41.9983,-24.1075
0.119,63.945,-89.594,-85.3594,-41.8384,-23.9355
0.174,64.131,-89.415,-85.3739,-41.6824,-23.7668
0.25,64.314,-89.234,-85.365,-41.5459,-23.6116
0.239,64.49,-89.056,-85.3774,-41.4077,-23.4428
0.293,64.675,-88.876,-85.3859,-41.2773,-23.2734
0.32,64.863,-88.688,-85.4082,-41.1416,-23.0942
0.367,65.051,-88.499,-85.4194,-41.013,-22.9235
0.323,65.224,-88.315,-85.4245,-40.8945,-22.7592
0.418,65.423,-88.117,-85.4427,-40.7638,-22.5891
0.419,65.615,-87.922,-85.4494,-40.6261,-22.4295
0.426,65.792,-87.731,-85.459,-40.516,-22.2744
0.539,66.002,-87.53,-85.4714,-40.3903,-22.0942
0.573,66.204,-87.326,-85.4831,-40.2538,-21.9305
0.57,66.391,-87.128,-85.485,-40.13,-21.78
0.585,66.577,-86.933,-85.4832,-40.0117,-21.6311
0.553,66.756,-86.734,-85.4778,-39.8895,-21.4897
0.603,66.943,-86.541,-85.4754,-39.7738,-21.3383
0.623,67.125,-86.346,-85.4714,-39.6466,-21.1952
0.652,67.312,-86.149,-85.4577,-39.5169,-21.0703
0.713,67.504,-85.947,-85.4479,-39.3765,-20.9425
0.72,67.688,-85.751,-85.4415,-39.2367,-20.8051
0.654,67.868,-85.555,-85.4398,-39.0842,-20.6649
0.809,68.086,-85.339,-85.452,-38.9066,-20.5103
0.777,68.275,-85.135,-85.461,-38.7398,-20.359
0.795,68.462,-84.935,-85.4793,-38.5866,-20.2039
0.824,68.649,-84.737,-85.5081,-38.4305,-20.0445
0.835,68.842,-84.537,-85.5371,-38.2685,-19.888
0.836,69.032,-84.334,-85.5692,-38.1008,-19.7169
0.844,69.215,-84.134,-85.6066,-37.9418,-19.5491
0.836,69.4,-83.935,-85.6483,-37.783,-19.3739
0.867,69.586,-83.735,-85.7088,-37.627,-19.1884
0.777,69.755,-83.54,-85.7736,-37.472,-19.006
0.848,69.95,-83.336,-85.8496,-37.3081,-18.8213
0.875,70.133,-83.137,-85.9219,-37.1563,-18.6419
0.862,70.311,-82.941,-85.9968,-37.0103,-18.4642
0.963,70.485,-82.755,-86.0577,-36.9035,-18.2604
0.885,70.656,-82.559,-86.1391,-36.7611,-18.0669
0.789,70.83,-82.358,-86.2251,-36.6045,-17.8676
0.79,71.014,-82.158,-86.3163,-36.4574,-17.6445
0.745,71.196,-81.952,-86.4161,-36.2949,-17.4143
0.744,71.385,-81.741,-86.5183,-36.1341,-17.1659
0.655,71.562,-81.53,-86.6265,-35.9661,-16.9115
0.71,71.753,-81.322,-86.7528,-35.8018,-16.6449
0.717,71.942,-81.113,-86.8776,-35.6271,-16.3734
0.667,72.124,-80.908,-87.0068,-35.452,-16.1008
0.598,72.293,-80.708,-87.1388,-35.2811,-15.8193
0.641,72.478,-80.506,-87.2925,-35.1031,-15.5274
0.557,72.652,-80.3,-87.4399,-34.8956,-15.2205
0.541,72.83,-80.098,-87.5877,-34.6836,-14.9053
0.51,73.007,-79.896,-87.737,-34.4594,-14.5826
0.518,73.19,-79.686,-87.8921,-34.2152,-14.2546
0.472,73.358,-79.49,-88.0404,-33.9718,-13.9372
0.403,73.526,-79.288,-88.1908,-33.6988,-13.6249
0.352,73.692,-79.091,-88.3449,-33.4253,-13.3166
0.375,73.868,-78.889,-88.5092,-33.13,-13.0051
0.244,74.036,-78.678,-88.6663,-32.7967,-12.696
0.274,74.209,-78.481,-88.8179,-32.4859,-12.3932
0.204,74.373,-78.283,-88.9726,-32.1532,-12.1012
0.127,74.532,-78.085,-89.1162,-31.8179,-11.8175
0.217,74.738,-77.86,-89.2631,-31.3942,-11.538
0.119,74.89,-77.67,-89.3975,-31.0378,-11.2774
0.061,75.045,-77.479,-89.5247,-30.6906,-11.0477
0.006,75.194,-77.288,-89.639,-30.3538,-10.8409
-0.068,75.339,-77.098,-89.7492,-30.0109,-10.6483
-0.043,75.5,-76.899,-89.8647,-29.6495,-10.4602
-0.125,75.639,-76.71,-89.9606,-29.3123,-10.2899
-0.131,75.788,-76.511,-90.0614,-28.973,-10.12
-0.138,75.938,-76.313,-90.153,-28.6397,-9.9691
-0.206,76.074,-76.116,-90.2487,-28.313,-9.8256
-0.225,76.234,-75.897,-90.3473,-27.935,-9.6885
-0.248,76.385,-75.686,-90.4385,-27.5954,-9.5671
-0.25,76.526,-75.479,-90.5429,-27.278,-9.4523
-0.267,76.667,-75.269,-90.6361,-26.9686,-9.3502
-0.316,76.796,-75.064,-90.7311,-26.6711,-9.2454
-0.338,76.935,-74.849,-90.8242,-26.3655,-9.1468
-0.384,77.07,-74.629,-90.9214,-26.0621,-9.0442
-0.42,77.189,-74.424,-91.0345,-25.7996,-8.9558
-0.426,77.32,-74.203,-91.137,-25.5191,-8.84
-0.419,77.447,-73.982,-91.2449,-25.2412,-8.7219
-0.491,77.556,-73.767,-91.3527,-24.9824,-8.6033
-0.461,77.683,-73.543,-91.4691,-24.7067,-8.478
-0.481,77.793,-73.32,-91.591,-24.4451,-8.3415
-0.49,77.909,-73.088,-91.7161,-24.1732,-8.2005
-0.592,77.997,-72.87,-91.8381,-23.951,-8.0512
-0.591,78.105,-72.636,-91.9596,-23.6864,-7.8843
-0.57,78.216,-72.4,-92.0979,-23.3964,-7.7057
-0.586,78.318,-72.168,-92.2402,-23.1073,-7.5306
-0.629,78.414,-71.933,-92.3767,-22.8065,-7.3579
-0.567,78.502,-71.724,-92.5266,-22.5312,-7.1837
-0.602,78.58,-71.511,-92.671,-22.2382,-7.006
-0.675,78.663,-71.276,-92.8203,-21.9142,-6.8197
-0.633,78.759,-71.041,-92.9624,-21.5836,-6.6374
-0.673,78.842,-70.802,-93.105,-21.2438,-6.4621
-0.72,78.898,-70.588,-93.2374,-20.9541,-6.299
-0.711,78.979,-70.35,-93.3802,-20.6092,-6.1334
-0.73,79.051,-70.114,-93.5164,-20.2576,-5.9734
-0.749,79.122,-69.882,-93.646,-19.9004,-5.8147
-0.752,79.193,-69.646,-93.7787,-19.5282,-5.6567
-0.745,79.255,-69.421,-93.9108,-19.1715,-5.5066
-0.71,79.316,-69.199,-94.0364,-18.8025,-5.3671
-0.768,79.376,-68.963,-94.1547,-18.396,-5.2391
-0.754,79.435,-68.734,-94.2707,-17.9938,-5.1185
-0.738,79.487,-68.51,-94.3862,-17.5901,-5.0024
-0.747,79.535,-68.29,-94.492,-17.1693,-4.888
-0.752,79.578,-68.069,-94.5846,-16.7496,-4.7786
-0.722,79.627,-67.833,-94.6834,-16.3011,-4.6732
-0.75,79.665,-67.608,-94.7592,-15.8607,-4.5709
-0.785,79.7,-67.384,-94.8324,-15.4073,-4.4789
-0.769,79.739,-67.16,-94.892,-14.9512,-4.385
-0.7,79.772,-66.952,-94.9433,-14.5124,-4.294
-0.68,79.801,-66.742,-94.9844,-14.063,-4.2035
-0.71,79.811,-66.538,-95.017,-13.6215,-4.1208
-0.572,79.832,-66.357,-95.0491,-13.1988,-4.0413
-0.608,79.837,-66.155,-95.0789,-12.7493,-3.9628
-0.603,79.855,-65.943,-95.0861,-12.2803,-3.8866
-0.54,79.87,-65.745,-95.1055,-11.8213,-3.8079
-0.554,79.866,-65.553,-95.1271,-11.3712,-3.7214
-0.503,79.873,-65.354,-95.145,-10.8976,-3.6327
-0.434,79.879,-65.164,-95.1491,-10.4424,-3.5471
-0.449,79.869,-64.976,-95.1503,-9.9843,-3.4581
-0.404,79.864,-64.794,-95.1456,-9.5335,-3.3697
-0.375,79.851,-64.615,-95.1358,-9.0834,-3.2738
-0.365,79.843,-64.422,-95.117,-8.6116,-3.1725
-0.31,79.83,-64.245,-95.0897,-8.1586,-3.0704
-0.286,79.816,-64.062,-95.0609,-7.6901,-2.9637
-0.224,79.802,-63.888,-95.0283,-7.2314,-2.8628
-0.179,79.782,-63.717,-94.9836,-6.775,-2.7632
-0.113,79.767,-63.54,-94.9317,-6.3106,-2.6603
-0.087,79.74,-63.372,-94.8704,-5.8531,-2.5566
-0.061,79.711,-63.205,-94.807,-5.393,-2.4569
0.001,79.682,-63.044,-94.7378,-4.9357,-2.3626
0.063,79.66,-62.875,-94.6654,-4.4614,-2.2711
0.086,79.621,-62.72,-94.58,-4.0042,-2.183
0.158,79.584,-62.569,-94.4942,-3.5496,-2.0894
0.199,79.54,-62.419,-94.4029,-3.0904,-1.9806
0.272,79.499,-62.273,-94.3013,-2.6327,-1.8659
0.367,79.459,-62.122,-94.2153,-2.1559,-1.7417
0.394,79.406,-61.981,-94.1091,-1.6868,-1.6123
0.426,79.341,-61.863,-93.9927,-1.2454,-1.4751
0.494,79.283,-61.736,-93.8925,-0.7817,-1.3408
0.552,79.221,-61.612,-93.7937,-0.3118,-1.2018
0.683,79.178,-61.479,-93.7031,0.1876,-1.063
0.691,79.104,-61.361,-93.6071,0.6684,-0.9346
0.743,79.038,-61.241,-93.5172,1.1603,-0.8097
0.821,78.97,-61.131,-93.423,1.647,-0.7015
0.849,78.893,-61.019,-93.3397,2.1339,-0.5975
0.886,78.811,-60.913,-93.2602,2.6156,-0.5029
1.014,78.742,-60.81,-93.1832,3.097,-0.41
1.03,78.658,-60.701,-93.1026,3.5824,-0.3221
1.073,78.578,-60.593,-93.0227,4.0687,-0.2365
1.114,78.499,-60.481,-92.9406,4.5578,-0.1546
1.155,78.421,-60.369,-92.8584,5.0482,-0.0751
1.293,78.316,-60.318,-92.7733,5.5277,-0.0267
1.407,78.199,-60.282,-92.6967,5.8991,0.004
1.48,78.074,-60.24,-92.6179,6.2635,0.0205
1.448,77.927,-60.207,-92.5318,6.6123,0.0119
1.52,77.793,-60.173,-92.4569,6.964,-0.0176
1.618,77.66,-60.138,-92.3858,7.326,-0.0628
1.661,77.521,-60.096,-92.3137,7.6964,-0.126
1.736,77.375,-60.065,-92.2565,8.0533,-0.2071
1.734,77.214,-60.036,-92.199,8.3992,-0.3151
1.887,77.092,-59.974,-92.1571,8.8076,-0.4399
1.974,76.947,-59.94,-92.1051,9.1772,-0.5855
2.041,76.798,-59.905,-92.057,9.5425,-0.7528
2.085,76.641,-59.876,-92.0074,9.8976,-0.9344
2.213,76.493,-59.858,-91.9599,10.2442,-1.1259
2.222,76.326,-59.834,-91.917,10.5855,-1.3291
2.265,76.165,-59.801,-91.8794,10.9326,-1.5331
2.316,76.003,-59.771,-91.8484,11.2665,-1.7426
2.362,75.835,-59.744,-91.829,11.5918,-1.9513
2.405,75.664,-59.719,-91.8183,11.9021,-2.1657
2.473,75.489,-59.701,-91.8193,12.2018,-2.3811
2.514,75.317,-59.673,-91.8293,12.5143,-2.5994
2.553,75.138,-59.65,-91.844,12.8102,-2.8164
2.63,74.976,-59.613,-91.8524,13.1228,-3.0316
2.65,74.796,-59.584,-91.8776,13.4151,-3.2351
2.669,74.602,-59.572,-91.907,13.6774,-3.4303
2.671,74.411,-59.549,-91.9235,13.9488,-3.6224
2.743,74.228,-59.537,-91.9554,14.2108,-3.8088
2.678,74.022,-59.509,-91.9881,14.4781,-3.9825
2.714,73.825,-59.493,-92.0252,14.7338,-4.1444
2.803,73.629,-59.492,-92.0603,14.9722,-4.2959
2.837,73.42,-59.495,-92.0971,15.205,-4.435
2.856,73.207,-59.503,-92.1363,15.4308,-4.5621
2.839,73.001,-59.491,-92.1634,15.6826,-4.6793
2.91,72.785,-59.517,-92.2095,15.8867,-4.7824
2.936,72.565,-59.537,-92.2432,16.1064,-4.8724
2.975,72.345,-59.561,-92.2814,16.3293,-4.956
2.976,72.12,-59.589,-92.3153,16.5572,-5.0394
3.011,71.902,-59.613,-92.3567,16.8043,-5.1138
3.021,71.67,-59.653,-92.4067,17.0367,-5.1875
3.046,71.443,-59.694,-92.4605,17.2776,-5.2608
3.068,71.212,-59.74,-92.5187,17.5184,-5.3307
3.077,70.977,-59.79,-92.5841,17.7636,-5.3991
3.102,70.741,-59.844,-92.6515,18.0178,-5.4636
3.124,70.506,-59.903,-92.717,18.2732,-5.5284
3.133,70.264,-59.969,-92.7894,18.5259,-5.5869
3.137,70.02,-60.039,-92.8638,18.7826,-5.6394
3.215,69.779,-60.124,-92.9489,19.0401,-5.6824
3.215,69.531,-60.205,-93.0276,19.3051,-5.7227
3.218,69.282,-60.289,-93.1058,19.5694,-5.7578
3.199,69.027,-60.379,-93.1855,19.8285,-5.7869
3.21,68.778,-60.467,-93.2705,20.0978,-5.8122
3.224,68.531,-60.558,-93.3609,20.3681,-5.8384
3.212,68.278,-60.652,-93.4545,20.6308,-5.868
3.268,68.037,-60.75,-93.5472,20.9018,-5.9004
3.282,67.786,-60.853,-93.6449,21.1673,-5.939
3.287,67.532,-60.959,-93.744,21.4314,-5.9843
3.346,67.287,-61.074,-93.8448,21.6963,-6.0289
3.321,67.031,-61.184,-93.9411,21.9698,-6.0814
3.297,66.773,-61.3,-94.0442,22.2408,-6.1307
3.297,66.515,-61.422,-94.1472,22.5138,-6.1716
3.298,66.258,-61.546,-94.2477,22.7958,-6.213
3.274,65.999,-61.672,-94.3476,23.0829,-6.2492
3.277,65.742,-61.801,-94.4437,23.3836,-6.2837
3.313,65.49,-61.937,-94.5337,23.6885,-6.313
3.331,65.233,-62.079,-94.6222,23.9981,-6.344
3.32,64.975,-62.222,-94.7074,24.3169,-6.3707
3.326,64.717,-62.371,-94.7935,24.6383,-6.394
3.343,64.462,-62.523,-94.8762,24.9681,-6.4154
3.341,64.204,-62.676,-94.9572,25.3043,-6.4372
3.366,63.947,-62.839,-95.0356,25.6374,-6.4578
3.388,63.688,-63.005,-95.1182,25.9724,-6.4732
3.413,63.429,-63.172,-95.2022,26.3094,-6.4953
3.408,63.172,-63.34,-95.2864,26.6483,-6.5226
3.381,62.914,-63.502,-95.3762,26.9924,-6.5485
3.412,62.662,-63.671,-95.4712,27.3297,-6.57
3.48,62.415,-63.846,-95.566,27.6655,-6.5999
3.469,62.157,-64.017,-95.6644,27.9983,-6.6293
3.464,61.899,-64.193,-95.7682,28.3191,-6.6596
3.485,61.645,-64.37,-95.8804,28.6367,-6.6892
3.477,61.387,-64.549,-95.9921,28.9455,-6.7265
3.559,61.145,-64.729,-96.1103,29.2635,-6.7603
3.506,60.885,-64.909,-96.227,29.5673,-6.8071
3.512,60.63,-65.092,-96.3468,29.8648,-6.8511
3.514,60.377,-65.277,-96.4664,30.159,-6.9023
3.502,60.121,-65.462,-96.5887,30.4493,-6.9545
3.506,59.869,-65.644,-96.7145,30.7425,-7.0088
3.517,59.617,-65.833,-96.845,31.0303,-7.0605
3.494,59.375,-66.014,-96.9698,31.3292,-7.1358
3.482,59.126,-66.204,-97.0997,31.6137,-7.1979
3.463,58.875,-66.394,-97.232,31.8951,-7.2563
3.465,58.633,-66.58,-97.3676,32.1836,-7.3203
3.456,58.388,-66.772,-97.5068,32.4634,-7.3831
3.443,58.144,-66.964,-97.6492,32.7402,-7.4472
3.441,57.9,-67.161,-97.7928,33.0062,-7.5196
3.365,57.66,-67.343,-97.9401,33.2897,-7.5944
3.385,57.434,-67.531,-98.0905,33.5697,-7.6668
3.384,57.195,-67.731,-98.2441,33.8285,-7.7396
3.372,56.956,-67.93,-98.3991,34.0825,-7.8206
3.332,56.713,-68.13,-98.5595,34.3335,-7.8981
3.352,56.489,-68.332,-98.7129,34.5959,-7.983
3.346,56.263,-68.535,-98.8677,34.8547,-8.0658
3.279,56.024,-68.736,-99.022,35.1077,-8.1359
3.264,55.795,-68.94,-99.1755,35.3579,-8.1992
3.224,55.563,-69.142,-99.327,35.6071,-8.2656
3.175,55.33,-69.341,-99.4773,35.8571,-8.3266
3.163,55.102,-69.546,-99.6265,36.0986,-8.3901
3.152,54.879,-69.75,-99.7697,36.3452,-8.4459
3.133,54.654,-69.956,-99.9082,36.5849,-8.4987
3.1,54.43,-70.161,-100.0403,36.8219,-8.5456
3.096,54.217,-70.364,-100.1647,37.0594,-8.5874
3.054,53.997,-70.567,-100.2812,37.2955,-8.6213
3.041,53.779,-70.782,-100.3883,37.5062,-8.6656
3.007,53.562,-70.987,-100.4843,37.7293,-8.6806
2.97,53.348,-71.19,-100.5754,37.9508,-8.698
2.963,53.13,-71.4,-100.6625,38.157,-8.7175
2.937,52.924,-71.6,-100.7507,38.3751,-8.7486
2.877,52.708,-71.806,-100.8392,38.5775,-8.7924
2.89,52.51,-72.009,-100.9252,38.782,-8.8302
2.84,52.297,-72.216,-101.0073,38.9701,-8.8721
2.805,52.087,-72.421,-101.0863,39.153,-8.9091
2.814,51.897,-72.622,-101.1639,39.3502,-8.9448
2.797,51.714,-72.819,-101.2382,39.5535,-8.9768
2.768,51.525,-73.02,-101.3065,39.7432,-9.0019
2.801,51.344,-73.239,-101.3719,39.9141,-9.0378
2.718,51.152,-73.442,-101.4302,40.0981,-9.0437
2.681,50.971,-73.641,-101.4822,40.2848,-9.0353
2.633,50.791,-73.842,-101.5258,40.4661,-9.0256
2.618,50.616,-74.044,-101.5617,40.6384,-9.0089
2.529,50.419,-74.253,-101.5841,40.7864,-8.9811
2.543,50.256,-74.452,-101.5931,40.9522,-8.9349
2.526,50.095,-74.65,-101.5844,41.115,-8.8706
2.496,49.936,-74.846,-101.5584,41.2668,-8.79
2.476,49.776,-75.045,-101.5144,41.4037,-8.6832
2.457,49.617,-75.246,-101.4583,41.5234,-8.563
2.429,49.463,-75.442,-101.3883,41.6414,-8.4147
2.398,49.312,-75.638,-101.3103,41.7456,-8.2592
2.382,49.163,-75.835,-101.2244,41.8376,-8.0932
2.353,49.015,-76.031,-101.1362,41.9197,-7.9218
2.368,48.884,-76.224,-101.0498,42.0041,-7.754
2.307,48.739,-76.417,-100.9669,42.0644,-7.5902
2.262,48.611,-76.599,-100.888,42.1309,-7.4202
2.298,48.483,-76.791,-100.8156,42.1665,-7.2472
2.293,48.37,-76.975,-100.7584,42.2048,-7.103
2.238,48.26,-77.152,-100.7141,42.236,-6.9772
2.223,48.134,-77.34,-100.683,42.2279,-6.8713
2.173,48.011,-77.524,-100.6636,42.2081,-6.7808
2.15,47.893,-77.711,-100.6614,42.1715,-6.7246
2.15,47.8,-77.887,-100.6738,42.1342,-6.7178
2.058,47.681,-78.069,-100.689,42.0746,-6.6862
2.007,47.566,-78.253,-100.7114,41.9956,-6.6581
1.964,47.458,-78.434,-100.7486,41.9016,-6.652
1.941,47.355,-78.615,-100.7984,41.7919,-6.6606
1.927,47.271,-78.786,-100.8642,41.6882,-6.6984
1.843,47.16,-78.966,-100.9396,41.5368,-6.7527
1.809,47.064,-79.141,-101.029,41.364,-6.8341
1.762,46.963,-79.316,-101.1223,41.1589,-6.9284
1.712,46.864,-79.488,-101.2197,40.9137,-7.0484
1.661,46.779,-79.645,-101.3202,40.6484,-7.1915
